video_id,video_title,description,published_at,channel_id,channel_title,video_category,video_view_count,like_count,comment_count,duration,region,video_url
4xOuRKfsbHE,여행 준비물 첫번째는??🎀 #shorts #광고 #이즈앤트리 #여행준비물 #gs25,"#이즈앤트리 #GS25 #편의점화장품 #가성비화장품 #여행용화장품 #GS25추천템

2%의 음악 - I Won't Go - https://thmatc.co/?l=606AEC5E",2024-12-26T09:00:04Z,UC3yRPryHh1dD4IzSpQpw3Tw,민주만쥬MIN,22,156,8,0,PT33S,KR,https://www.youtube.com/watch?v=4xOuRKfsbHE
JilPqWwVbnc,#지에스25#GS25#편순이#앙점장#일상#아침밥#혜자멸추김밥#사발면김치라면,,2024-06-02T00:02:24Z,UC9R_ZbIAMLMa1hzRcgE9W0Q,민지수,22,112,10,6,PT3M4S,KR,https://www.youtube.com/watch?v=JilPqWwVbnc
dPALQ-F-wC8,#지에스25편의점#GS25#혜자진미채김밥#먹방#일상#자체벙어리#맛있다요,,2024-06-01T05:26:22Z,UC9R_ZbIAMLMa1hzRcgE9W0Q,민지수,22,106,7,6,PT1M1S,KR,https://www.youtube.com/watch?v=dPALQ-F-wC8
XntexAKyG1M,#편순이#GS25#편의점#요즘아파트#이리춘다면서#꼴깝도#지랄이다,,2024-12-08T03:51:10Z,UC9R_ZbIAMLMa1hzRcgE9W0Q,민지수,22,556,8,5,PT8S,KR,https://www.youtube.com/watch?v=XntexAKyG1M
JK6eeiLgdy4,#지에스편의점 #먹방 #gs25 #편순이 #군고구마,,2025-02-02T04:01:13Z,UC9R_ZbIAMLMa1hzRcgE9W0Q,민지수,22,540,15,2,PT15S,KR,https://www.youtube.com/watch?v=JK6eeiLgdy4
JZknC5O-sBg,240831 비와이 - 9UCCI BANK + PUZZLE GS25 뮤비페 속초,#비와이 #구찌뱅크 #퍼즐 #9UCCIBANK #PUZZLE #gs25뮤비페 #gs25 #콘서트,2024-09-13T04:34:17Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,293,2,0,PT5M42S,KR,https://www.youtube.com/watch?v=JZknC5O-sBg
eBJsH-nAYCQ,240831 비와이 - 수퍼비와 GS25 뮤비페 속초,#비와이 #수퍼비와 #gs25뮤비페 #gs25,2024-09-08T03:04:40Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,945,4,1,PT4M34S,KR,https://www.youtube.com/watch?v=eBJsH-nAYCQ
#NAME?,240831 비와이 - 지금으로 GS25 뮤비페 속초,#비와이 #지금으로 #gs25뮤비페 #gs25 #콘서트,2024-09-08T02:48:00Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,72,0,0,PT2M6S,KR,https://www.youtube.com/watch?v=-Y_stfNno2I
eGsJe51IPlk,240831 비와이 - Forever GS25 뮤비페 속초,#비와이 #Forever #gs25뮤비페 #gs25,2024-09-07T02:47:23Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,455,4,0,PT5M6S,KR,https://www.youtube.com/watch?v=eGsJe51IPlk
hzecVX04aNA,240831 에일리 멘트 + 라이브 모음 GS25 뮤비페 속초 2K,#에일리 #헤븐 #Heaven #첫눈처럼너에게가겠다 #gs25뮤비페 #gs25 #보여줄게 #유엔아이 #노래가늘었어 #ThatThat #BangBang,2024-09-03T15:09:14Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,11178,74,1,PT27M56S,KR,https://www.youtube.com/watch?v=hzecVX04aNA
eqogeTALQm8,240831 에일리 - 보여줄게 GS25 뮤비페 속초,#에일리 #보여줄게 #Ailee #GS25 #GS25뮤비페,2024-09-02T13:57:19Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,415,15,0,PT4M1S,KR,https://www.youtube.com/watch?v=eqogeTALQm8
taCu3NShYFo,240831 에일리 - U&I + 내 몸에 손대지마 GS25 뮤비페 속초,#에일리 #Ailee #UandI #내몸에손대지마 #유앤아이 #GS25 #GS25뮤비페,2024-09-02T13:27:08Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,1617,33,4,PT7M26S,KR,https://www.youtube.com/watch?v=taCu3NShYFo
QOgmp1qP-bk,240831 에일리 - 첫눈처럼 너에게 가겠다 GS25 뮤비페 속초,#에일리 #Ailee #첫눈처럼너에게가겠다 #GS25 #GS25뮤비페,2024-09-02T09:02:08Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,1083,22,0,PT3M54S,KR,https://www.youtube.com/watch?v=QOgmp1qP-bk
8MFsBY6DSTs,240831 다이나믹듀오 - BAAAM GS25 뮤비페 속초,#다이나믹듀오 #BAAAM #GS25 #GS25뮤비페,2024-09-01T14:26:28Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,235,5,0,PT3M45S,KR,https://www.youtube.com/watch?v=8MFsBY6DSTs
8BQ7X-IalTQ,240831 #볼빨간사춘기 - #별보러갈래 #GS25 #GS25뮤비페,#볼빨간사춘기 #우주를줄게 #GS25 #GS25뮤비페,2024-09-01T13:38:14Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,470,9,0,PT29S,KR,https://www.youtube.com/watch?v=8BQ7X-IalTQ
3z3z43CCwNA,240831 #에일리 - #노래가늘었어 #GS25 #GS25뮤비페,#볼빨간사춘기 #우주를줄게 #GS25 #GS25뮤비페,2024-09-01T13:30:26Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,582,17,0,PT24S,KR,https://www.youtube.com/watch?v=3z3z43CCwNA
T2RNVxCkXEk,240831 #에일리 - #노래가늘었어 #GS25 #GS25뮤비페,#볼빨간사춘기 #우주를줄게 #GS25 #GS25뮤비페,2024-09-01T13:28:07Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,141,14,0,PT1M,KR,https://www.youtube.com/watch?v=T2RNVxCkXEk
wougruLeQ6U,240831 비와이 - Televi Star #비와이 #TeleviStar #GS25 #GS25뮤비페,#볼빨간사춘기 #우주를줄게 #GS25 #GS25뮤비페,2024-09-01T13:17:31Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,93,3,0,PT1M,KR,https://www.youtube.com/watch?v=wougruLeQ6U
Fcv_Qwe0qis,240831 볼빨간사춘기 - 우주를 줄게 GS25 뮤비페 속초,#볼빨간사춘기 #우주를줄게 #GS25 #GS25뮤비페,2024-09-01T13:14:50Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,169,5,0,PT2M7S,KR,https://www.youtube.com/watch?v=Fcv_Qwe0qis
FmdHnCZ6DNU,240831 다이나믹듀오 - 자니 GS25 뮤비페 속초,#다이나믹듀오 #자니 #GS25 #gs25뮤비페,2024-09-01T13:12:52Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,155,2,0,PT3M,KR,https://www.youtube.com/watch?v=FmdHnCZ6DNU
sutCfHieMjw,하이키-건물사이에피어난장미 GS25 뮤비페 속초 #하이키 #건물사이에피어난장미 #GS25뮤비페,#다이나믹듀오 #출첵 #SMOKE,2024-09-01T01:14:01Z,UCFkreg8yiUq6hEC12wmcYyA,민창이의창창한하루 MINCHANG's Day ,19,1513,20,0,PT19S,KR,https://www.youtube.com/watch?v=sutCfHieMjw
Fd4p5Wo0mz8,편의점 간식 GS25 딸기 요거트 크림롤,,2024-11-28T13:07:09Z,UCBYNDrX93soGUA3qLm6Ul3g,민트버터 mint butter,22,38,2,0,PT17S,KR,https://www.youtube.com/watch?v=Fd4p5Wo0mz8
mWfElbn5bgI,#백운산수련원 #POSCO #광양물놀이장 #GS25 #두바이초콜릿,,2024-08-13T16:11:55Z,UCHT8Qhp2ldgau6fm9F8tfzg,민형제TV,22,72,8,0,PT34S,KR,https://www.youtube.com/watch?v=mWfElbn5bgI
jsicIsr2UE0,편의점 신상 스웨덴젤리 과연 맛있을까?🍌#gs25,,2024-12-04T09:20:40Z,UCoTDr2A1LZ4T220bdS0kd5w,밀가네,22,1195,13,0,PT49S,KR,https://www.youtube.com/watch?v=jsicIsr2UE0
nSeZyCU77sE,이게 그 빙산롱옌..?편의점 초코벽돌케이크 #편의점신상 #gs25,,2025-01-31T14:49:50Z,UCoTDr2A1LZ4T220bdS0kd5w,밀가네,22,1569,16,1,PT33S,KR,https://www.youtube.com/watch?v=nSeZyCU77sE
cuufk7WlaRM,GS25. 편의점 우유 생크림 뜨더보기,,2024-02-19T06:10:59Z,UCJbfveJRFR4Mnh-Ljx-wZWg,밀크,22,139,1,0,PT6S,KR,https://www.youtube.com/watch?v=cuufk7WlaRM
Pt_YqFHEMhc,#간식 #신메뉴 #asmr #간식추천 #리뷰 #젤리 #gs25 #리뷰 #푸냥이,,2024-02-22T16:08:44Z,UCx70AykO80De-79TMUL9MeQ,밈밈먐,22,96,6,0,PT36S,KR,https://www.youtube.com/watch?v=Pt_YqFHEMhc
YYRwpJyPWgs,gs 초밥젤리 #초밥젤리 #젤리 #gs25 #간식추천,,2024-02-11T15:40:27Z,UCx70AykO80De-79TMUL9MeQ,밈밈먐,22,56,5,0,PT30S,KR,https://www.youtube.com/watch?v=YYRwpJyPWgs
_jTsxSuupM4,#gs25편의점 #편의점신제품 #틈새나쵸 #틈새라면 #과자리뷰 #과자 #불닭볶음면 #리뷰 #review #sorts,,2024-04-28T11:16:36Z,UCx70AykO80De-79TMUL9MeQ,밈밈먐,22,862,13,0,PT45S,KR,https://www.youtube.com/watch?v=_jTsxSuupM4
YfjCVxeUWgs,#세숫대야물냉면 #gs25 #점보라면 #편의점신상 #밍푸디 #kfood,,2024-06-06T12:01:19Z,UCm3qWv99Hx67VkqzN5SZLvA,밍푸디,22,21782,295,17,PT13S,KR,https://www.youtube.com/watch?v=YfjCVxeUWgs
U4mpN23IXR8,#gs25 #편의점신상 #편의점간식 #맛집추천 #평양냉면 #밍푸디 #kfood,,2024-08-03T12:00:37Z,UCm3qWv99Hx67VkqzN5SZLvA,밍푸디,22,12136,158,0,PT8S,KR,https://www.youtube.com/watch?v=U4mpN23IXR8
D1_qJ48jfJg,#gs25 #편의점신상 #편의점간식 #디저트맛집 #두바이초콜릿 #밍푸디 #kfood,,2024-08-01T12:00:52Z,UCm3qWv99Hx67VkqzN5SZLvA,밍푸디,22,20027,319,13,PT13S,KR,https://www.youtube.com/watch?v=D1_qJ48jfJg
9wPPP6_Z860,"편의점 떡볶이 한번에 다 비교해봤습니다. (feat. cu, gs25, 세븐일레븐)",,2025-02-06T07:36:37Z,UC1g5cjoHETGpxG66kBnbYEg,바갸트 ,19,67,7,1,PT18M40S,KR,https://www.youtube.com/watch?v=9wPPP6_Z860
CBXMF35uE5M,GS25 편의점 유심 선불폰 개통 방법,"안녕하세요

GS25 편의점에서 판매하는 바로유심으로 선불폰 셀프개통을 간편하게 진행할 수 있습니다.

가격은 8,800원으로 NFC 기능이 내장되어있습니다.

'바로유심' 구매 후 어플로 신청해주시면 됩니다.

✅선불폰 개통 빠른 문의
http://pf.kakao.com/_xmYmCG/chat

✅빠른 전화 상담
010 / 9859 / 4219

#GS25유심 #GS25편의점유심 #GS25바로유심 #바로유심개통 #편의점선불폰 #선불폰 #선불폰개통 #편의점유심 #편의점유심개통 #GS유심",2024-12-09T05:03:04Z,UCgkbc5cJjBiJNXvfMKQRqdw,바로선불폰,22,110,4,1,PT1M59S,KR,https://www.youtube.com/watch?v=CBXMF35uE5M
e5PFpAgaU1Y,Zant vs GS25 2쿼터 240203,,2024-02-03T16:15:30Z,UC4SnF1cKhXS_rB661niKHOw,박SJ,22,55,0,0,PT22M49S,KR,https://www.youtube.com/watch?v=e5PFpAgaU1Y
kky3xP7icfY,Zant vs GS25 1쿼터 240203,,2024-02-03T15:59:00Z,UC4SnF1cKhXS_rB661niKHOw,박SJ,22,34,0,0,PT22M11S,KR,https://www.youtube.com/watch?v=kky3xP7icfY
ehsdjLFazI0,넷플릭스 다크초코바 손잡이만 넷플릭스?? #shorts #리얼리뷰 #신상 #아이스크림 #편의점 #gs25 #넷플릭스 #초코,,2024-06-28T10:00:18Z,UCotFITz7vGtrepBi_zTzf-g,박과장,22,1489,25,0,PT18S,KR,https://www.youtube.com/watch?v=ehsdjLFazI0
36dVr97Z1RU,[꽁치] gs25편의점 픽업 위스키 / 발베니 12y 간단리뷰 / 헬스장 9시 오픈인데 웨 안열어..?,"안녕하세요 꽁치입니다 🐟
제가 요즘 푹 빠져있는 취미 중 하나가 바로 위스키인데요.
gs25 편의점 픽업서비스로 가격 괜찮게 구매한 '발베니 12y' 간단하게 리뷰해봤어요!

부드러운 목넘김에 캬라멜&바닐라 향이 느껴져서 여성분들이 드시기엔 무난하게 추천드리고 싶은 위스키에요.

운동한다고 술 아예 안마실 줄 아시는 분들 계시는데 놉!ㅋㅋ
가끔씩 요렇게 마셔주면 스트레스 쫙 풀려서 술 못 끊어요 ㅠㅠ!!
(운동하시는 분들 다 술 드시져? 맞져..?)

오늘도 브이로그 시청해주셔서 감사합니다 :)
많이 부족하지만 더 열심히 올려볼게요!


ㅡㅡㅡㅡbgm🎶ㅡㅡㅡㅡㅡㅡㅡㅡ
Music provided by 브금대통령 @bgmpresident 
✅Track : 귀염뽀짝 - https://youtu.be/8TCbMCZMZOs
✅Track : kid's room2
✅Track : 물트리버
✅Track : 바람의나라",2024-08-29T17:32:50Z,UCETpYHCbSUF1V9azP2YWODQ,박꽁치,22,529,14,1,PT8M58S,KR,https://www.youtube.com/watch?v=36dVr97Z1RU
dUvGZxs8m70,1500원 편의점 생초코 클라스 #편의점신상 #gs25,,2024-10-14T12:28:00Z,UCZuGxSr5gsrnR3BfFsifETw,박만두,22,4576,27,0,PT6S,KR,https://www.youtube.com/watch?v=dUvGZxs8m70
l7MShJEk9XM,라면종류 외우기 GS25 편의점 실내 처들어가기!!,,2024-02-12T08:55:07Z,UCQN9cN1Tc-DC3X69JP6NuVg,박사님과채널 ,10,235,0,0,PT2M19S,KR,https://www.youtube.com/watch?v=l7MShJEk9XM
84Xl693uT9I,술쟁이의 솔직리뷰 gs25 리얼레몬하이볼 🍋,"#리얼레몬하이볼 #gs편의점 
🍋씨유 생레몬이 아주 맛있어서 뒷북이지만 한 번 도전했습미다! 아늬 그런데 알코올 도수가 거의 절반이라서 그런지 아주 약하더라구요. 

저는 술쟁이라서 술 맛이 나지 않는 레몬하이볼에 살쨕… 실망했는데요 🥲 술자리에서 기분좋게 맛있는 술 마시면서 천천히 흥 오르고 싶은 알쓰 님들께 아주 추천합니다! 왜냐믄 이거 맛있어요! 부드럽지만 상큼한 레몬에이드 맛이라구요 ✨

📌리얼레몬하이볼
📌gs25편의점
📌알코올 4.0% 용량 355ml
📌4,000₩

#알쓰 #하이볼 #하이볼추천 #편의점 #편의점술 #편의점신상 #레몬하이볼",2024-07-16T03:49:55Z,UCUfbDqXy2t-sLaX3MvZb8mQ,박서풍,22,1329,8,0,PT31S,KR,https://www.youtube.com/watch?v=84Xl693uT9I
EbT0EoYTxN4,GS25 팝핑캔디 ‼️,,2025-01-27T22:11:12Z,UCAI7WILf-7XA3FOVmZLLcEA,박소연,22,35,5,0,PT20S,KR,https://www.youtube.com/watch?v=EbT0EoYTxN4
JHm2TsbxIyQ,gs25 네이버 점보라면???,,2024-06-06T04:58:06Z,UCg7DV1Ya24L-J4otRiRb1Og,박수만,22,451,6,0,PT15S,KR,https://www.youtube.com/watch?v=JHm2TsbxIyQ
pNUBja295RE,두바이 초코쿠키를 먹어보다. GS25 카다이프 초코쿠키,"GS25 카다이프 초코쿠키 3,500원",2024-09-14T06:02:39Z,UCG81bALt-viZ35WJ2MrTzVg,박슈handclap,19,1163,1,0,PT2M54S,KR,https://www.youtube.com/watch?v=pNUBja295RE
cnT-oVUPlM0,요리계급전쟁 흑백요리사와 GS25의 콜라보~♡,"@연아.gs25pro 

#흑백요리사 #흑백요리사gs25콜라보 #gs25 #gs25상동석천로점 #gs25뉴상동신라점 #gs25상동자이점 #부천편의점 #송내역 #박연아 #공인중개사박연아",2025-01-28T05:19:54Z,UCCg1LO3quplZKxgzpp-ZKcA,박연아,22,108,8,0,PT18S,KR,https://www.youtube.com/watch?v=cnT-oVUPlM0
qG0nvI4JWhI,오징어게임과 GS25의 콜라보~♡,"@연아.gs25pro

#오징어게임 #squidgame #netflix #gs25 #gs25신제품 #오징어게임 #오징어게임gs25콜라보 #gs25상동석천로점 #gs25뉴상동신라점 #gs25상동자이점 #부천편의점 #박연아 #공인중개사박연아",2025-01-26T07:46:32Z,UCCg1LO3quplZKxgzpp-ZKcA,박연아,22,748,33,1,PT15S,KR,https://www.youtube.com/watch?v=qG0nvI4JWhI
wTejvvm2iEw,GS25의 신제품 지평 X 짐빔 막앤스키,"@연아.gs25pro 

#막앤스키 #GS25신제품 #지평X짐빔막앤스키 #박연아 #공인중개사박연아",2025-01-20T08:26:19Z,UCCg1LO3quplZKxgzpp-ZKcA,박연아,22,288,13,4,PT19S,KR,https://www.youtube.com/watch?v=wTejvvm2iEw
XG2lxX-XnVg,gs25에서 판매하는 참치마요!!,gs25,2025-01-06T15:35:57Z,UC5ucpfM5OR3Lw0XgteLEUIg,박이사의 외근생활,22,19,2,0,PT8S,KR,https://www.youtube.com/watch?v=XG2lxX-XnVg
Ts1hTPaqagw,이거 더블A A4용지 아닙니다 집근처 GS25 편의점에 파는거 신기해서 사본거 입니다,,2025-01-25T12:05:13Z,UCSP_sFVVZRc2KdYiF9duxJA,朴人星의 프라모델 추억과 에피소드룸,26,37,0,0,PT15S,KR,https://www.youtube.com/watch?v=Ts1hTPaqagw
GwjxxIh-XAg,와인 일병구해 이병챙기기 gs25편의점 남양주 금곡점,"와인 일병 구입 했는데 이병을 챙겨 주네요 남양주 금곡점 gs25 편의점 
031.594.2323",2024-06-11T21:58:11Z,UChKJakJF_eUxkBhhtLoeEHQ,박정대 &남양주팀카본 수입차정비센터 ,22,452,9,0,PT17S,KR,https://www.youtube.com/watch?v=GwjxxIh-XAg
bPJunQENcu0,GS25 즉석어묵 개시,"GS25 1000여 개 점포에서 즉석 어묵 운영을 시작했다.

GS25는 올해 즉석 어묵을 가성비와 프리미엄 투 트랙으로 준비했다.",2024-09-08T11:19:57Z,UC-cWFKIuPyPKipXeVqBUCQQ,반바지뉴스,22,671,4,0,PT38S,KR,https://www.youtube.com/watch?v=bPJunQENcu0
0IOr57gJl9Y,트레이더스 보다 저렴한 전국 최저가 편의점.. 종류 뭔데? (광고아님),"* 반골단 멤버쉽 가입 : https://url.kr/qZEvMw
* 직접 후원 : https://toon.at/donate/vanart
(멤버쉽 가입은 컨텐츠 제작에 큰 힘이 됩니다^^)

- Contact (러브레터) -
* Instagram - https://www.instagram.com/vanart_whisky_travel
* E-Mail - vanart2023@naver.com

트레이더스 보다 저렴하고 종류도 많은 전국 최저가 편의점
GS25 행신그레이트점

* 광고 아님. 억측 사양 *

- 주의사항 -
1. 마지막 쿠키까지 다 드셔야 배부름.
2. 저흰 전문가가 아닌 일반소매자로써 그날 컨디션에 따라 지맘대로 평가함.
3. 구독은 무료! 좋아요, 댓글, 알림설정은 서비스!
4. 인스타도 있으니 놀러오셈!

#맥캘란 #gs25 #와일드터키 

- 편집 프로그램 -
파이널 컷 프로

- 장비 -
소니 FX3 / 갤럭시 23 울트라 / 인스타 360

- 음원 -
사이트 [아트리스트]
CA0NKM@AICOMPANY
B6HFA53A

* 과한 음주는 건강에 안 좋음. 저희처럼 되고 싶지 않으면 삼가시기 바람. 술튜버 주제에 올림.",2025-01-21T03:15:00Z,UCbGLsl8gGB9Ly9lKDTRx5qA,반아트는 주행 중ㅣ酒行 中ㅣVanArt Alcohol Trip,24,15418,204,54,PT8M2S,KR,https://www.youtube.com/watch?v=0IOr57gJl9Y
tVTGumUaaDU,#gs25 #편의점 음식추천 예약구매로 구매한 #모찌리도후 👍 소스는 약간 짰지만 #식감 은 굿 #food #편의점신상 #편의점음식 #안주거리,,2024-05-18T05:54:35Z,UCsjmnUU7zvVp5NwPl-gUu8g,반짝이는 가을달,22,568,5,0,PT8S,KR,https://www.youtube.com/watch?v=tVTGumUaaDU
pVntZXrD8ho,#무궁화꽃이피었습니다 #GS25 #오징어게임 #달고나 #팝콘 #약과,,2025-01-26T11:20:35Z,UCIlNo_ZfTu0CIjjjlnSbBwQ,밝게빛나라☆,22,323,21,7,PT27S,KR,https://www.youtube.com/watch?v=pVntZXrD8ho
hPpncDa1cjk,#squid game #GS25 #오징어게임 #달고나 #팝콘 #약과,,2025-01-25T23:10:23Z,UCIlNo_ZfTu0CIjjjlnSbBwQ,밝게빛나라☆,22,496,16,7,PT34S,KR,https://www.youtube.com/watch?v=hPpncDa1cjk
hPpncDa1cjk,#squid game #GS25 #오징어게임 #달고나 #팝콘 #약과,,2025-01-25T23:10:23Z,UCIlNo_ZfTu0CIjjjlnSbBwQ,밝게빛나라☆,22,496,16,7,PT34S,KR,https://www.youtube.com/watch?v=hPpncDa1cjk
ByT2Gs3qG5E,GS25 티니핑 어드벤트 캘린더 언박싱 * unboxing blindbox #랜덤깡 #랜덤피규어 #티니핑 #티니핑랜덤깡,,2024-12-03T07:35:25Z,UC1ff_UE9VhyE4fD8dgl1WOw,밤쉐이 * bamswei,22,15754,420,16,PT56S,KR,https://www.youtube.com/watch?v=ByT2Gs3qG5E
70GCzeMuOpA,틈새 비김면 시식 후기 (24.06.15.),#틈새 비김면 #먹방 #비빔면 #후기 #gs25,2024-06-15T13:19:15Z,UCTHKLiQ8D5V7jkfHknZwbZA,밤잊당_노자,26,35,1,0,PT46S,KR,https://www.youtube.com/watch?v=70GCzeMuOpA
J8hp-ZzePxg,[명조] 바뀐 GS25 콜라보 상품 구매 효과음ㅋㅋ,#명조 #gs25,2024-12-24T12:30:31Z,UCKT5Yyk0ce3zs2d_NDSbAdg,밥겜,1,587,3,0,PT11S,KR,https://www.youtube.com/watch?v=J8hp-ZzePxg
Fo8lrn_7R3k,이놈도 금가루 뿌린건가? 뭐가 이렇게 비싸!!,"저에게는 너무 고급진것 같아요😁👍🏻

#리뷰 #파베초콜릿 #gs25 #편의점 #고급스러운",2024-10-24T09:04:10Z,UCCRssD3vszLTtqXlYEohDQQ,밥먹는패루,22,631,14,2,PT48S,KR,https://www.youtube.com/watch?v=Fo8lrn_7R3k
ezpdMps5yT8,요즘은 편의점에도 도나스가 있다?,"요즘은 편의점에 다있구나~
#리뷰 #gs25 #도너츠 #빵 #fpy #donuts #korea",2025-01-20T08:25:38Z,UCCRssD3vszLTtqXlYEohDQQ,밥먹는패루,22,384,9,3,PT56S,KR,https://www.youtube.com/watch?v=ezpdMps5yT8
wtnac7gb7Nk,이 세상 커피 중가장 가성비 굿GS25 에스프레소단돈 천원#천원의행복❤️ #쵝오커피 #coffeetime☕ #힐링,,2024-01-08T12:02:29Z,UC_zLC5XzkzScguKBxoShMQw,밥사주는삼촌,22,184,9,8,PT14S,KR,https://www.youtube.com/watch?v=wtnac7gb7Nk
gNYrR45faSo,깍두기에 라면 넣어먹기,"gs25에서 오모리설렁탕깍두기라면이 나왔습니다

#gs25 #컵라면 #편의점라면 #오모리 #설렁탕 #깍두기 #편의점신제품",2024-01-14T08:50:11Z,UCK006Xti2ri3swX6aMZd2fA,밥세끼,24,5920,40,4,PT16S,KR,https://www.youtube.com/watch?v=gNYrR45faSo
rI1HK-4E7mk,오늘은 gs25 인기신상! 품절대란! 딸기샌드위치를 먹어보았습니다 🍓🍓 편의점 #gs편의점 #food #딸기 #샌드위치 #리뷰,,2024-12-19T11:18:46Z,UCg6A-K5jmUHUbNqy2HexWZA,밥태팔 Babtaepal,24,8438,158,6,PT14S,KR,https://www.youtube.com/watch?v=rI1HK-4E7mk
UiZYKvMdHN8,gs25 인기신상! 품절대란 레몬 슬라이스 사과 샤베트 아이스크림을 먹어보았습니다👍 #먹방 #mukbang #편의점 #gs편의점 #food #아이스크림,,2024-12-09T12:54:56Z,UCg6A-K5jmUHUbNqy2HexWZA,밥태팔 Babtaepal,24,11477,197,11,PT20S,KR,https://www.youtube.com/watch?v=UiZYKvMdHN8
31g8JYhaOys,#gs25 콘치즈주먹밥 #맛있음,,2024-07-25T11:51:05Z,UCXm3mK5vp_z43TXDFJQo2FQ,방구석 여포의 일상,22,590,14,0,PT9S,KR,https://www.youtube.com/watch?v=31g8JYhaOys
BuMxMhs-YHY,#gs25 #하츄핑 치킨콰트로치즈라이스랩 #티니핑 #마카핑 #새콤핑 #구독♡,,2024-07-02T04:18:39Z,UCXm3mK5vp_z43TXDFJQo2FQ,방구석 여포의 일상,22,604,0,0,PT16S,KR,https://www.youtube.com/watch?v=BuMxMhs-YHY
LkHnzL6X7oU,#gs25 매일우유 #저당 생크림롤 #초코 #맛있음,,2024-09-04T15:44:49Z,UCXm3mK5vp_z43TXDFJQo2FQ,방구석 여포의 일상,22,633,4,0,PT25S,KR,https://www.youtube.com/watch?v=LkHnzL6X7oU
iYoCqTniVKc,GS25 편의점 털이 우유 생크림빵 & 설향딸기 생크림빵 1+1 이벤트 도전 #내돈내산 솔찍함,,2024-01-21T10:59:26Z,UC030v_Z7OIDh1PrVv7ZyVeQ,방랑캠퍼,19,449,2,0,PT6M26S,KR,https://www.youtube.com/watch?v=iYoCqTniVKc
nCeFVEOZ1Pg,볼 빨간 사춘기_GS25뮤비페속초 #볼빨간사춘기 #썸탈꺼야 #gs25뮤비페,,2024-09-05T15:00:54Z,UCHlZxBDX2zH8s4mJfc1dtGg,방승훈 Car Life,2,1004,15,0,PT25S,KR,https://www.youtube.com/watch?v=nCeFVEOZ1Pg
4ztrQvNnb6M,볼빨간 사춘기_여행_GS25뮤비페 #볼빨간사춘기 #여행 #볼빨간사춘기여행 #gs25뮤비페,,2024-09-02T14:04:43Z,UCHlZxBDX2zH8s4mJfc1dtGg,방승훈 Car Life,2,878,19,2,PT1M,KR,https://www.youtube.com/watch?v=4ztrQvNnb6M
o8klIeTxiBk,240831 속초 gs25뮤비페 볼빨간사춘기 볼사,240831 속초 gs25뮤비페 볼삘간사춘기 볼사 클립,2024-12-07T03:03:10Z,UCOuTbhDaXzpvSoV7fdLvUuA,방푸린,22,656,1,0,PT4M24S,KR,https://www.youtube.com/watch?v=o8klIeTxiBk
1jG-Wlfe2Y8,일반 비빔면의 8배! 4085kcal?! | GS25 틈새 비김면,"#배기성 #배리부부 #gs25 

안녕하세요~!
오늘은 끊임없이 나오는 점보시리즈 중 꽤나 맛평가가 좋은 
""틈새 비김면""을 도전해 보았습니다
과연 이번엔 다 먹을 수 있을지..?!
좋아요 구독 잊지마시구요~즐겁게 봐주세요~^^

#틈새비김면 #비김면 #비빔면 #팔도비빔면 #점보라면 #점보도시락
#8인분 #떡볶이 #틈새라면 #틈새 #paldo #bibim",2024-06-24T09:06:30Z,UCAbdxp5TMR793IAK6BqS_6A,배기성(BAEGISEONG),19,4722,74,14,PT4M27S,KR,https://www.youtube.com/watch?v=1jG-Wlfe2Y8
o1Tp-xVY8WM,gs25 편의점 신상 🧊 평양냉면육수🍹,,2024-06-29T06:22:29Z,UCfPMD3-8h895uQFLSaFy2qQ,배불러 라빈스,22,10060,150,8,PT10S,KR,https://www.youtube.com/watch?v=o1Tp-xVY8WM
